"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","listing-card--owner-info__firm-name","he-lazy-image src 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/58372-5619","47","22.000","17-01-2025","Kiralık Daire","1 +
                          1","45 m²","1
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/7/2/5/0/4/4/c82dfdfe-9f9c-47b9-ae60-d5dec2089a01.jpg","EİDS onaylı","Manisa Meydan Sitesi Kiralık Giriş Kat 1+1 Daire","Manisa / Yunusemre / Uncubozköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372","Coldwell Banker Plus","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/156185-5","19","12.500","18-03-2025","Kiralık Daire","Stüdyo","60 m²","2
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/3/9/4/3/4/4/baa02ade-3cec-4893-9d65-2ae6aad3d3b5.jpg","EİDS onaylı","Manisa Muradiye'de Mevki Konumda Kiralık 1+1 Daire","Manisa / Yunusemre / Muradiye Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-turgutlu-acarlar-kiralik/daire/77770-681","8","20.000","02-04-2025","Kiralık Daire","3 +
                          1","125 m²","8
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/5/9/6/0/4/4/5ffc694f-8871-49cb-bdc4-c8b19484869d.jpg","EİDS onaylı","Turgutlu Kiralık Acarlar Mah 125m2 3+1 Oda 4. Son Kat Doğalgazlı Balkonlu","Manisa / Turgutlu / Acarlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-77770","Serhat Emlak Gayrımenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/7/7/0/50b4eb33-15e7-4bc3-b706-59f1cf0b875f.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/152564-55","9","14.000","10-03-2025","Kiralık Daire","1 +
                          1","70 m²","5
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/8/5/8/1/4/4/1739449824-708074-44185805.jpeg","EİDS onaylı","Final Gayrimenkul'den Karaalide Kiralık 1+1 Daire","Manisa / Yunusemre / Muradiye Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/6083-3719","30","18.000","07-02-2025","Kiralık Daire","3 +
                          1","128 m²","23
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/6/9/3/9/3/4/607e092b-e10d-442c-b55d-52da2488dcdd.jpg","EİDS onaylı","Koçak'tan Kiralık 3+1 Kombili Daire","Manisa / Yunusemre / Uncubozköy Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-ucpinar-kiralik/villa/152901-15","15","45.000","30-01-2025","Kiralık Villa","4 +
                          1","180 m²","Sıfır Bina","Villa Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/7/5/1/1/4/4/62620978-670a-4e56-a932-08542f4378ea.jpg","EİDS onaylı","Startkey Platin'den Üçpınar'da Kiralık Villa","Manisa / Yunusemre / Üçpınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-platin-152901","Startkey Platin","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/0/9/2/5/1/a083ef58-14bb-4cf2-9ed0-fb9d8cf48868.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/58372-5613","43","22.000","09-01-2025","Kiralık Daire","1 +
                          1","45 m²","1
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/2/6/1/0/4/4/f1190416-884b-4600-a2cd-e03f98b7207a.jpg","EİDS onaylı","Manisa Meydan Sitesi Kiralık 1+1 Daire","Manisa / Yunusemre / Uncubozköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372","Coldwell Banker Plus","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-acarlar-kiralik/daire/77770-515","8","16.000","24-03-2025","Kiralık Daire","1 +
                          1","70 m²","15
                        Yaşında","Yüksek Giriş","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/7/2/0/7/3/4/b27a706a-d905-4321-8332-c163c155d1fc.jpg","","Turgutlu Eşyalı Kiralık Acarlar Mah 1+1 Oda 70m2 Yüksek Giriş Zemin Kat Doğalgazlı Klimalı Daire","Manisa / Turgutlu / Acarlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-77770","Serhat Emlak Gayrımenkul","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/7/7/0/50b4eb33-15e7-4bc3-b706-59f1cf0b875f.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-albayrak-kiralik/daire/0-44187405","7","15.000","14-02-2025","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/4/7/8/1/4/4/dL5X2sks6K5wQa6WVtWL_.jpg","EİDS onaylı","Kiralık Daire","Manisa / Turgutlu / Albayrak Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/58372-5611","44","23.000","07-01-2025","Kiralık Daire","1 +
                          1","45 m²","1
                        Yaşında","13. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/1/6/0/0/4/4/ff80304e-2501-4d3b-9348-931000aa5edd.jpg","EİDS onaylı","Manisa Meydan Sitesi Havuz Cephe Kiralık 1+1 Daire","Manisa / Yunusemre / Uncubozköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372","Coldwell Banker Plus","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/6083-3634","25","21.000","13-03-2025","Kiralık Daire","1 +
                          1","89 m²","9
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/6/1/3/7/1/4/0cab6a37-13e8-453c-b809-6b82e231822d.jpg","EİDS onaylı","Koçak'tan Uncubozköy Statü Trend'te Kiralık Dublex 1+1 Daire","Manisa / Yunusemre / Uncubozköy Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-ayni-ali-kiralik/daire/152901-19","12","22.000","30-01-2025","Kiralık Daire","2 +
                          1","95 m²","5
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/2/6/1/1/4/4/5bf322b3-6144-4e84-b1a3-3df48fbdc294.jpg","EİDS onaylı","Startkey Platin'den Yeni Mahalle'de Temiz Ve Bakımlı 2+1 Kiralık Daire! Kaçırmayın!","Manisa / Yunusemre / Ayni Ali Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-platin-152901","Startkey Platin","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/0/9/2/5/1/a083ef58-14bb-4cf2-9ed0-fb9d8cf48868.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-barbaros-kiralik/daire/0-44280431","15","20.000","05-03-2025","Kiralık Daire","3 +
                          1","102 m²","15
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/4/0/8/2/4/4/1741112870076-44280431.jpg","EİDS onaylı","Sahibinden Temiz 3+1 Karanlık Odasi Olmayan Geniş Ferah Daire","Manisa / Yunusemre / Barbaros Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-akhisar-efendi-kiralik/mustakil-ev/0-44193030","16","8.500","15-02-2025","Kiralık Müstakil Ev","3 +
                          1","110 m²","35
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/0/3/9/1/4/4/1739568037192-44193030.jpg","EİDS onaylı","3+1 Müstakil Ev Sahibinden Önünde 70 M2 Kapalı Alan Var","Manisa / Akhisar / Efendi Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/villa/0-44019372","22","50.000","09-01-2025","Kiralık Villa","5 +
                          1","250 m²","15
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/3/9/1/0/4/4/1736439774943-44019372.jpg","EİDS onaylı","Mülk Sahibinden Kiralık 3 Katlı Tripleks","Manisa / Yunusemre / Güzelyurt Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/94137-1168","36","22.000","11-03-2025","Kiralık Daire","2 +
                          1","105 m²","3
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/8/3/4/6/3/4/1730570153822-43643822.jpg","EİDS onaylı","Akhisar Atatürk Mahallesi'nde 2+1 Kiralık Daire","Manisa / Akhisar / Atatürk Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-salihli-cumhuriyet-kiralik/daire/113729-612","21","14.500","10-02-2025","Kiralık Daire","3 +
                          1","135 m²","25
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/3/4/8/0/4/4/9b7a3fcf-b884-4971-b7c1-62348245c040.jpg","EİDS onaylı","Manisa Salihli Cumhuriyet Mah Kiralık 3+1 Jeotermal Isıtmalı Daire","Manisa / Salihli / Cumhuriyet Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/6083-3726","20","20.000","16-01-2025","Kiralık Daire","3 +
                          1","110 m²","28
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Koçak'tan Kiralık Kombili Daire","Manisa / Yunusemre / Uncubozköy Mah.","","","",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/123058-821","20","15.000","09-01-2025","Kiralık Daire","1 +
                          1","57 m²","5
                        Yaşında","4. Kat","","","","Turgutlu Güvenlikli Resıdence 1+1 Eşyalı Kiralık","Manisa / Turgutlu / Selvilitepe Mah.","","","",""
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/136232-166","13","10.000","05-03-2025","Kiralık Daire","2 +
                          1","110 m²","25
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Candar Emlaktan Kiralık","Manisa / Turgutlu / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/candar-emlak-136232/gokhan-candar-3683679","Candar Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/7/6/3/8/6/3/b53ba209-c7b3-4e53-9aa9-a7b56487e001.jpg",""
"https://www.hepsiemlak.com/manisa-soma-nihat-danisman-kiralik/daire/0-44125921","13","13.000","01-02-2025","Kiralık Daire","2 +
                          1","110 m²","20
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/9/5/2/1/4/4/WIJrrgQGKx_4LQS4L1XS8.jpg","EİDS onaylı","Sahibinden Kafeler Sokağında Kiralik","Manisa / Soma / Nihat Danışman Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/60958-35","43","17.500","24-03-2025","Kiralık Daire","2 +
                          1","90 m²","4
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/3/4/5/2/4/4/1740651045258-44254347.jpg","EİDS onaylı","Berçem'den Manisa Yunusemre Muradiye Mah. 2+1 Full Eşyalı Kiralık Daire","Manisa / Yunusemre / Muradiye Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-sehzadeler-1-anafartalar-kiralik/daire/150932-21","24","22.000","06-02-2025","Kiralık Daire","3 +
                          1","130 m²","23
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/4/2/5/1/4/4/ebfdaffa-94ea-4296-b9ed-92abaece8958.jpg","EİDS onaylı","Manisa Derviş Ali Camii Yanında Kiralık 3+1 Daire","Manisa / Şehzadeler / 1. Anafartalar Mah.","https://www.hepsiemlak.com/emlak-ofisi/ege-dogus-gayrimenkul-150932","Ege Doğuş Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/9/0/5/1/3af6dab2-3190-4d0e-b0c8-9f5d23de1024.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-1-anafartalar-kiralik/daire/152564-47","24","18.000","10-03-2025","Kiralık Daire","2 +
                          1","100 m²","30
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/9/2/3/1/4/4/1738566612-46405-44132979.jpeg","EİDS onaylı","Final Gayrimenkul’den 1.Anafartalar 2+1 Kiralık Daire","Manisa / Şehzadeler / 1. Anafartalar Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-sehzadeler-yarhasanlar-kiralik/daire/124110-529","32","25.000","12-02-2025","Kiralık Daire","3 +
                          1","130 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/9/8/3/1/4/4/2ef41bc3-fc6f-482b-a46f-0281ad4df67d.jpg","EİDS onaylı","Manisa Şehzadeler Yarhasanlar Mahallesinde 3+1 Kiralık Daire","Manisa / Şehzadeler / Yarhasanlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozbek-gayrimenkul-124110","Özbek Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/1/1/4/2/1/d7ec3d0e-675b-48d3-a7d9-cc7fe9ce76b5.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/94137-1153","31","18.000","11-03-2025","Kiralık Daire","2 +
                          1","105 m²","Sıfır Bina","2. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/0/7/8/4/3/4/1728043233079-43487000.jpg","","Akhisar Atatürk Mahallesi'nde 2+1 Kiralık Daire","Manisa / Akhisar / Atatürk Mah.","","","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-kuslubahce-kiralik/daire/152564-35","22","16.000","20-02-2025","Kiralık Daire","2 +
                          1","95 m²","4
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/9/0/1/0/4/4/66788061-d520-4bb7-a66c-fd0c3c1f5f59.jpg","EİDS onaylı","Final Gayrimenkul'den 2+1 Kiralık Daire","Manisa / Şehzadeler / Kuşlubahçe Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-tevfikiye-kiralik/daire/6083-3723","16","16.500","16-01-2025","Kiralık Daire","1 +
                          1","79 m²","6
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/8/7/4/0/4/4/1737028522-529037-44047895.jpeg","EİDS onaylı","Koçak’tan Kiralık Eşyalı 1+1 Stüdyo Daire","Manisa / Yunusemre / Tevfikiye Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-salihli-cumhuriyet-kiralik/daire/126102-302","23","13.750","11-02-2025","Kiralık Daire","3 +
                          1","150 m²","25
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/5/2/1/1/4/4/e8001d26-d1d6-42dd-86dc-83a2868ba984.jpg","EİDS onaylı","Salihli Cumhuriyet Mh De Kiralık Jeotermalli 3+1 Daire","Manisa / Salihli / Cumhuriyet Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-soma-hurriyet-kiralik/daire/0-43987675","9","15.500","19-02-2025","Kiralık Daire","3 +
                          1","145 m²","22
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/6/7/8/9/3/4/pqR0VdPrOHeN_Hj5xfn12.jpg","EİDS onaylı","Migros Altı Cumhuriyet Okulu Karşısı Sıcak Sulu 3+1 145m² Ara 2.Kat","Manisa / Soma / Hürriyet Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-salihli-yoruk-kiralik/daire/126102-298","23","15.500","15-02-2025","Kiralık Daire","3 +
                          0","140 m²","26
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/6/8/6/0/4/4/2ef60187-4070-4884-9929-2f52b0770d6b.jpg","EİDS onaylı","Önder Emlak Tan Yörük Mh De Kiralık Jeotermalli Ara Kat 3+1 Daire","Manisa / Salihli / Yörük Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-merkez-efendi-kiralik/daire/152564-41","12","20.000","03-03-2025","Kiralık Daire","2 +
                          1","98 m²","15
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/5/3/5/0/4/4/1737119361-844905-44053595.jpeg","EİDS onaylı","Final Gayrimenkul ‘den Eşyalı 2+1 Karaköy’de","Manisa / Yunusemre / Merkez Efendi Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/144740-133","31","10.500","15-02-2025","Kiralık Daire","2 +
                          1","85 m²","1
                        Yaşında","Yüksek Giriş","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/2/5/8/1/4/4/79f67055-43df-4b29-8a09-bfd5a0613816.jpg","","Akhisar Medar Toki Fahri Sertel Emlaktan Kiralık 2+1 Daire","Manisa / Akhisar / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/fahri-sertel-emlak-144740","Fahri Sertel Emlak","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/7/4/4/1/fe55adb6-335c-4f96-b000-aee02538db59.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/144740-114","39","12.500","14-02-2025","Kiralık Daire","2 +
                          1","100 m²","35
                        Yaşında","4. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/3/5/3/0/4/4/d954fe45-7b00-46dc-bbb9-a8ca6ec6957f.jpg","","Akhisar Ragıpbey De Fahri Sertel Emlaktan Kiralık 2+1 Daire","Manisa / Akhisar / Ragıp Bey Mah.","https://www.hepsiemlak.com/emlak-ofisi/fahri-sertel-emlak-144740","Fahri Sertel Emlak","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/7/4/4/1/fe55adb6-335c-4f96-b000-aee02538db59.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-2-anafartalar-kiralik/daire/70124-3979","20","15.000","05-04-2025","Kiralık Daire","1 +
                          1","70 m²","25
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/4/8/6/0/4/4/1737376129-927942-44068430.jpeg","EİDS onaylı","2. Anafartalar Mah Kiralık 1+1 Kapalı Mutfak Zemin","Manisa / Şehzadeler / 2. Anafartalar Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/94123-2612","11","18.000","25-02-2025","Kiralık Daire","2 +
                          1","75 m²","18
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/0/8/8/0/4/4/09ef8b51-e4cc-4add-b11c-1d118cdef206.jpg","EİDS onaylı","Reşatbey Kırbağlar Yol Üzeri Eşyalı Kiralık 2+1 Daire.","Manisa / Akhisar / Reşat Bey Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-saruhanli-saruhan-kiralik/mustakil-ev/0-44276247","2","15.000","04-03-2025","Kiralık Müstakil Ev","2 +
                          1","200 m²","5
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/2/6/7/2/4/4/Pa7bEYHmi5PJzehglMUum.jpeg","EİDS onaylı","Denizköy'ün Kum Plajına Sadece 150 Metre 2+1 Yazlık Ev","Manisa / Saruhanlı / Saruhan Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-salihli-yilmaz-kiralik/mustakil-ev/0-44136191","41","7.000","21-03-2025","Kiralık Müstakil Ev","2 +
                          1","130 m²","25
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/1/6/3/1/4/4/VSWj8GV9H_-CT5P3TTCg_.jpg","EİDS onaylı","Manisa Salihli Yılmaz Mahallesi Çiğdem Sokakta 110 M2 Bahçeli Kiralık Daire Müstakil Ev","Manisa / Salihli / Yılmaz Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-salihli-saglik-kiralik/daire/154501-10","46","10.500","27-01-2025","Kiralık Daire","3 +
                          1","130 m²","30
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/1/1/0/1/4/4/6bfd6098-8d17-4ac6-a446-eef765d23e11.jpg","EİDS onaylı","Hüseyin Emlak'tan Salihli Sağlık Mahallesinde 130m2 3+1 Klimalı Daire","Manisa / Salihli / Sağlık Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-sehzadeler-dere-kiralik/daire/0-43731718","14","20.000","06-01-2025","Kiralık Daire","3 +
                          1","105 m²","10
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/7/1/3/7/3/4/KamjKBleSvyxcOLqRcvrg.jpg","EİDS onaylı","Karaköy, Dere Mah. 3+1 Kiralıkdaire","Manisa / Şehzadeler / Dere Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/123058-1486","19","18.000","18-02-2025","Kiralık Daire","1 +
                          1","65 m²","3
                        Yaşında","6. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/0/7/4/9/3/4/698bc61a-0c85-4c59-8863-8083b9fe8f6b.jpeg","","Turgutlu Life City Eşyalı Kiralık Daireler 1+1","Manisa / Turgutlu / Selvilitepe Mah.","","","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-yarhasanlar-kiralik/daire/70124-3981","9","16.000","05-04-2025","Kiralık Daire","1 +
                          1","60 m²","25
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yarhasanlar Mah Manisa Lisesi Civarı Kiralık 1+1 Bahçeli Zemin","Manisa / Şehzadeler / Yarhasanlar Mah.","","","",""
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/94137-1183","20","23.000","09-01-2025","Kiralık Daire","3 +
                          1","140 m²","","1. Kat","","","","Akhisar Reşatbey Mahallesi'nde 3+1 Kiralık Daire","Manisa / Akhisar / Reşat Bey Mah.","","","",""
