"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","list-view-header"
"https://www.hepsiemlak.com/mugla-marmaris-beldibi-kiralik/daire/144887-56","19","25.000","31-01-2025","Kiralık Daire","1 +
                          1","55 m²","11
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/3/1/2/1/4/4/2eda2cdb-7bd5-4957-b6e1-d41a968122a6.jpg","EİDS onaylı","Muğla / Marmaris / Beldibi Mah.","https://www.hepsiemlak.com/emlak-ofisi/ata-gayrimenkul-yatirim-ofisi-144887","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/8/4/4/1/fc248283-d60a-46bf-83b2-00307597a5a9.jpg","Ata Gayrimenkul Yatırım Ofisi","Ata’dan Beldibi'nde Full Ve Sıfır Eşyalı 1+1 Daire"
"https://www.hepsiemlak.com/mugla-fethiye-karagedik-kiralik/daire/140611-20","16","30.000","24-03-2025","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","3. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/6/0/4/7/2/4/6b59351c-7c2c-457f-9872-65992c6102fd.jpeg","","Muğla / Fethiye / Karagedik Mah.","https://www.hepsiemlak.com/emlak-ofisi/golden-key-emlak-140611/aykut-sidekli-3944172","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/7/1/4/4/9/3/c90e2fce-2ce1-4ec9-8412-6d279b397167.jpg","","Golden Key Emlak","Fethiye Çalış'ta Sahile Yakın Uzun Dönem 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/mugla-marmaris-armutalan-kiralik/daire/26388-5467","17","38.000","03-03-2025","Kiralık Daire","3 +
                          1","150 m²","25
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/0/7/6/1/4/4/1a242ec5-aab9-4fbf-b395-a97792459252.jpg","EİDS onaylı","Muğla / Marmaris / Armutalan Mah.","https://www.hepsiemlak.com/emlak-ofisi/tt-emlak-26388","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/3/6/2/0/467e8e89-bfc6-4c1c-acc4-e061f3a15164.jpg","Tt Emlak","Tt Emlak Marmaris Armutalan Kiralık 3+1 Kapalı Mutfak Daire"
"https://www.hepsiemlak.com/mugla-marmaris-icmeler-kiralik/daire/111446-615","15","25.000","18-02-2025","Kiralık Daire","2 +
                          1","110 m²","15
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/1/4/0/1/4/4/1738763792176-44104112.jpg","EİDS onaylı","Muğla / Marmaris / İçmeler Mah.","https://www.hepsiemlak.com/emlak-ofisi/mabel-marmaris-111446","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/4/1/1/1/c7fc1c4b-23dc-4871-a773-0d9d5036be83.jpeg","Mabel Marmaris","Mabel'den Marmaris İçmeler'de Kiralık Eşyasız Daire"
"https://www.hepsiemlak.com/mugla-marmaris-siteler-kiralik/daire/8122-5191","10","25.000","04-04-2025","Kiralık Daire","1 +
                          1","50 m²","25
                        Yaşında","2. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/1/7/2/2/4/4/1740137019-85188-44227164.jpeg","","Muğla / Marmaris / Siteler Mah.","https://www.hepsiemlak.com/emlak-ofisi/pusula-emlak-8122","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/1/8/0/0/c109f232-1359-4af7-a793-dabdf729a1f4.jpg","Pusula Emlak","Siteler Uzun Dönem Boş Daire 1+1"
"https://www.hepsiemlak.com/mugla-marmaris-armutalan-kiralik/daire/120066-408","9","40.000","21-02-2025","Kiralık Daire","2 +
                          1","110 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/6/4/8/8/3/4/d98bc693-b0ad-4f99-b969-cf89b1040151.jpg","EİDS onaylı","Muğla / Marmaris / Armutalan Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Marmaris Armutalan Da Bakımlı Kiralık Ara Kat Düz 2+1 Daire"
"https://www.hepsiemlak.com/mugla-ula-akyaka-kiralik/daire/94718-2713","37","40.000","17-02-2025","Kiralık Daire","2 +
                          1","120 m²","27
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/1/0/7/0/4/4/9bd0c33b-0b1f-4f30-b554-d516fc8f011b.jpg","EİDS onaylı","Muğla / Ula / Akyaka Mah.","https://www.hepsiemlak.com/emlak-ofisi/kdm-gayrimenkul-mugla-94718","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/7/4/9/0/3ce98b38-235d-40c2-9268-4a6731df2f0c.jpg","Kdm Gayrimenkul Muğla","Muğla Ula Akyaka'da Kiralık 2+1 Dubleks Daire"
"https://www.hepsiemlak.com/mugla-fethiye-camkoy-kiralik/mustakil-ev/137711-822","6","9.000","27-03-2025","Kiralık Müstakil Ev","1 +
                          1","55 m²","5
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/8/5/9/3/4/4/32875452-957e-41aa-acd7-268a813f290c.jpg","EİDS onaylı","Muğla / Fethiye / Çamköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/hk-grup-emlak-ve-yatirim-danismanligi-137711","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/7/7/3/1/1d822f04-6f6b-4388-a481-f9ed4c79360c.jpg","Hk Grup Emlak Ve Yatırım Danışmanlığı","Çamköy Mahallesinde Merkezi Lokasyonda Kiralık Tam Müstakil Ev"
"https://www.hepsiemlak.com/mugla-bodrum-yokusbasi-kiralik/daire/140202-800","11","25.000","15-03-2025","Kiralık Daire","1 +
                          1","60 m²","20
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/8/5/3/3/4/4/fb104a20-d129-4383-ad42-8b2b53a4c1f4.jpg","EİDS onaylı","Muğla / Bodrum / Yokuşbaşı Mah.","https://www.hepsiemlak.com/emlak-ofisi/century21-begonvill-gayrimenkul-140202","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/2/0/4/1/8d551aa9-c36f-461b-82f1-9ea4c17571a5.jpg","Century21 Begonvill Gayrimenkul","Bodrum-Yokuşbaşı Deniz Manzaralı 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/mugla-ortaca-beskopru-kiralik/daire/37227-2850","9","22.000","04-04-2025","Kiralık Daire","3 +
                          1","125 m²","2
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/7/7/3/3/4/4/1742044717740-44337764.jpg","EİDS onaylı","Muğla / Ortaca / Beşköprü Mah.","https://www.hepsiemlak.com/emlak-ofisi/colakoglu-37227","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/2/7/3/0/898c860f-2952-4fe8-bce7-ede3e2c98045.jpg","Çolakoğlu","Merkezde Kiralık 3+1 Ebeveyn Banyolu"
"https://www.hepsiemlak.com/mugla-milas-gulluk-kiralik/daire/151403-76","17","18.000","20-01-2025","Kiralık Daire","1 +
                          1","70 m²","15
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/5/5/6/0/4/4/0966e498-bf0d-4020-9e42-31ed111844c7.jpg","EİDS onaylı","Muğla / Milas / Güllük Mah.","https://www.hepsiemlak.com/emlak-ofisi/dream-bodrum-151403","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/0/4/1/5/1/a5da2361-dd00-4c9e-bcab-7f6d9ebd6726.jpg","Dream Bodrum","Güllük De Site İçinde Bahçe Katı Eşyalı 1+1 Daire"
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/143891-12","30","15.000","04-03-2025","Kiralık Daire","1 +
                          1","45 m²","5
                        Yaşında","2. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/4/6/4/9/3/4/9355d602-4e7c-4798-86e0-6074187a3106.jpeg","","Muğla / Menteşe / Kötekli Mah.","https://www.hepsiemlak.com/emlak-ofisi/konum-emlak-143891","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/8/3/4/1/57762052-5883-49f7-9e15-4365e27f4626.jpg","Konum Emlak","Kötekli De Kiralık 1+1 Eşyasız Daire"
"https://www.hepsiemlak.com/mugla-bodrum-umurca-kiralik/daire/26207-3224","12","30.000","26-02-2025","Kiralık Daire","1 +
                          1","60 m²","10
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/2/9/4/2/4/4/1740564895-148453-44249205.jpeg","EİDS onaylı","Muğla / Bodrum / Umurca Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozgul-emlak-26207","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/2/6/2/0/f9373ffa-404b-4f86-9634-ead743b3de0f.jpg","Özgül Emlak","Bodrum Umurca'da 1+1 Bahçe Kat Daire"
"https://www.hepsiemlak.com/mugla-mentese-ortakoy-kiralik/daire/137403-42","1","7.900","16-03-2025","Kiralık Daire","2 +
                          1","90 m²","1
                        Yaşında","Bodrum","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/3/5/6/9/2/4/f514e6d4-6b32-4be3-9da5-9c39663505a6.jpeg","","Muğla / Menteşe / Ortaköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/fatih-emlak-137403/bahtiyar-seytan-3756786","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","","Fatih Emlak","Fatih Emlak'dan Kiralık Daire 2+1 Açık Mutfak"
"https://www.hepsiemlak.com/mugla-fethiye-tasyaka-kiralik/daire/0-41492654","11","20.000","26-02-2025","Kiralık Daire","1 +
                          1","60 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/6/2/9/4/1/4/Jfz6OViUhKOuFUAEGluf0.jpg","EİDS onaylı","Muğla / Fethiye / Taşyaka Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Taşyaka'da 1+1kiralık Daire"
"https://www.hepsiemlak.com/mugla-fethiye-tasyaka-kiralik/daire/125058-183","9","30.000","19-02-2025","Kiralık Daire","4 +
                          1","180 m²","17
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/1/5/5/1/4/4/1738909734108-44155170.jpg","EİDS onaylı","Muğla / Fethiye / Taşyaka Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Tasyaka Arasta Avm Yakını Kiralık 4+1 Dublex"
"https://www.hepsiemlak.com/mugla-bodrum-dirmil-kiralik/villa/126095-217","58","150.000","13-02-2025","Kiralık Villa","4 +
                          2","300 m²","7
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/7/4/8/1/4/4/496e85f1-742c-4fce-979f-e90f73883741.jpg","EİDS onaylı","Muğla / Bodrum / Dirmil Mah.","https://www.hepsiemlak.com/emlak-ofisi/leon-bodrum-emlak-126095","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/0/6/2/1/a81a122f-6428-475e-bd26-848749695819.jpg","Leon Bodrum Emlak","Yalıkavak Gökçebelde Lüks, Müstakil Havuzlu Kiralık 4+2 Villa"
"https://www.hepsiemlak.com/mugla-bodrum-eskicesme-kiralik/villa/142707-57","60","250.000","24-03-2025","Kiralık Villa","4 +
                          2","1.000 m²","7
                        Yaşında","","","","","Muğla / Bodrum / Eskiçeşme Mah.","","","","","Bodrum Merkez Marinaya Yakın * Eskiçeşme * Büyülü Kale Manzarası * 1 Dönüm İçinde * Özel Havuz * 4+2"
"https://www.hepsiemlak.com/mugla-bodrum-farilya-kiralik/mustakil-ev/136941-269","29","150.000","25-03-2025","Kiralık Müstakil Ev","2 +
                          1","80 m²","1
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/4/9/6/3/1/4a151971-ef03-4e7d-bd0e-511f044c68eb.jpg","EİDS onaylı","Muğla / Bodrum / Farilya Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-yalikavak-136941","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Turyap Yalıkavak","Bodrum Gölköy'de Doğa İçerisinde Kiralık Havuzlu 2+1 Çiftlik Evi"
"https://www.hepsiemlak.com/mugla-marmaris-cildir-kiralik/daire/120066-401","8","50.000","24-03-2025","Kiralık Daire","2 +
                          1","119 m²","20
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","","EİDS onaylı","Muğla / Marmaris / Çıldır Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Marmaris Merkezde Havuzlu Sitede Kiralık Eşyalı Düz 2+1 Daire"
"https://www.hepsiemlak.com/mugla-ula-gokova-kiralik/daire/76834-2633","7","25.000","29-03-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/5/2/0/4/4/4/42a19f35-c435-4401-b951-cc61253a5b10.jpg","EİDS onaylı","Muğla / Ula / Gökova Mah.","https://www.hepsiemlak.com/emlak-ofisi/mugla-kampus-emlak-76834/ilker-baris-kalac-1451050","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/5/0/1/5/4/1/29ee8973-816c-4938-a652-97e78e554801.jpg","Muğla Kampüs Emlak","Muğla Ula Gökova'da Eşyasız 1+1 Kiralık Sıfır Daire"
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/0-44187387","9","18.000","31-03-2025","Kiralık Daire","2 +
                          1","60 m²","8
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/3/7/8/1/4/4/1739468143-958077-44187387.jpeg","EİDS onaylı","Muğla / Menteşe / Kötekli Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Sahibinden Kötekli 2+1 Eşyasız Kiralık Daire"
"https://www.hepsiemlak.com/mugla-dalaman-karacali-kiralik/daire/113377-665","21","3.500.000","08-01-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","5. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/9/8/4/8/3/4/19a33c04-5104-487d-9693-04eca10bfb29.jpg","","Muğla / Dalaman / Karaçalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/altas-emlak-dalaman-113377","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/7/3/3/1/1/17e42116-c158-44c6-b94d-269cb39af7de.jpg","Altaş Emlak Dalaman","Dalaman Karaçalı Mahallesin'de 140 M² 3+1 Satılık Daire"
"https://www.hepsiemlak.com/mugla-milas-kiyikislacik-kiralik/yazlik/0-43381450","9","100.000","03-04-2025","Kiralık Yazlık","2 +
                          1","95 m²","2
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/4/1/8/3/3/4/1726413045-459176-43381450.jpeg","EİDS onaylı","Muğla / Milas / Kıyıkışlacık Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Kıyıkışlacık İasos Modern Sitesi Kiralık Yazlık"
"https://www.hepsiemlak.com/mugla-bodrum-yalikavak-kiralik/daire/43161-11280","15","250.000","13-03-2025","Kiralık Daire","2 +
                          1","80 m²","16
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/3/8/9/7/3/4/9b904d26-6f4e-42af-a3d6-2ff95c8ad200.jpg","EİDS onaylı","Muğla / Bodrum / Yalıkavak Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-pasha-3-43161","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/1/3/4/0/674ace59-b711-4044-9a8d-5fff96118582.jpg","Remax Pasha 3","Bodrum Yalıkavak Site İçinde Sezonluk Kiralık Bahçe Katı"
"https://www.hepsiemlak.com/mugla-bodrum-torba-kiralik/daire/8011-4567","22","35.000","03-03-2025","Kiralık Daire","2 +
                          1","90 m²","20
                        Yaşında","Teras Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/9/6/7/3/0/4/5c059afa-6515-409c-a924-7196d4ed94f7.jpg","EİDS onaylı","Muğla / Bodrum / Torba Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Bodrum Torbada Denize Yakın 2+1 Eşyalı Full Manzaralı Kiralık Dubleks"
"https://www.hepsiemlak.com/mugla-bodrum-bitez-kiralik/residence/142707-52","56","333.333","15-02-2025","Kiralık Residence","3 +
                          1","222 m²","3
                        Yaşında","Bahçe Katı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/9/9/2/6/3/4/52a3965d-5819-4c57-9f04-d91856c4a4cb.jpg","","Muğla / Bodrum / Bitez Mah.","","","","","Bodrum 5 Yıldızlı Otel Hizmetleri * Ultra Lüks Rezidans * Denize Sıfır * Plaj/havuz/spa/fitness/cafe"
"https://www.hepsiemlak.com/mugla-marmaris-armutalan-kiralik/daire/120066-376","7","35.000","07-01-2025","Kiralık Daire","2 +
                          1","110 m²","11
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/4/7/2/8/1/4/5e242f85-147e-42f8-96ee-a6b00ac10de9.jpg","EİDS onaylı","Muğla / Marmaris / Armutalan Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Marmaris Armutalan Da Bakımlı Kiralık Düz 2+1 Daire"
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/76834-2626","7","10.000","25-03-2025","Kiralık Daire","Stüdyo","35 m²","16
                        Yaşında","Bodrum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/3/3/7/3/4/4/f728553d-326b-47cb-896d-9ffbda37d162.jpg","EİDS onaylı","Muğla / Menteşe / Kötekli Mah.","https://www.hepsiemlak.com/emlak-ofisi/mugla-kampus-emlak-76834/ilker-baris-kalac-1451050","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/5/0/1/5/4/1/29ee8973-816c-4938-a652-97e78e554801.jpg","Muğla Kampüs Emlak","Muğla Kötekli Mah. 1+0 Eşyalı Yakıt Dahil  Kiralık Bodrum Kat Daire"
"https://www.hepsiemlak.com/mugla-mentese-dugerek-kiralik/mustakil-ev/115758-2420","23","12.000","13-03-2025","Kiralık Müstakil Ev","2 +
                          1","150 m²","40
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/3/3/5/2/4/4/19068ff1-bc61-48e8-8b19-a692284c349e.jpg","EİDS onaylı","Muğla / Menteşe / Düğerek Mah.","https://www.hepsiemlak.com/emlak-ofisi/lider-gayrimenkul-115758","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/7/5/1/1/30168ecb-3343-4db9-be9a-9e93bdad7ed6.jpg","Lider Gayrimenkul","Lider'den Muğla Menteşe Düğerek'te Kiralık Bahçeli Sobalı Müstakil Ev"
"https://www.hepsiemlak.com/mugla-ula-akyaka-kiralik/mustakil-ev/0-43445786","7","25.000","14-01-2025","Kiralık Müstakil Ev","2 +
                          1","80 m²","7
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/7/5/4/4/3/4/1727428396-170722-43445786.jpeg","EİDS onaylı","Muğla / Ula / Akyaka Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Akyaka Obrukta Evimiz Eşyalı Yıllık Kiralıktır"
"https://www.hepsiemlak.com/mugla-bodrum-konacik-kiralik/mustakil-ev/64802-6595","16","30.000","17-03-2025","Kiralık Müstakil Ev","2 +
                          1","70 m²","20
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/2/0/2/1/4/4/1738294592535-44120214.jpg","EİDS onaylı","Muğla / Bodrum / Konacık Mah.","https://www.hepsiemlak.com/emlak-ofisi/hedef-gayrimenkul-64802","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/8/4/6/0/174435d7-6f3a-4252-be86-4143e90e9fba.jpg","Hedef Gayrimenkul","Alt Konacıkta Kiralık Tek Katlı 2+1"
"https://www.hepsiemlak.com/mugla-fethiye-camkoy-kiralik/daire/137711-806","38","17.000","17-03-2025","Kiralık Daire","3 +
                          1","115 m²","15
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/2/1/4/2/4/4/4c8e3476-d8b0-4373-8a18-06cea9b96678.jpg","EİDS onaylı","Muğla / Fethiye / Çamköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/hk-grup-emlak-ve-yatirim-danismanligi-137711","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/7/7/3/1/1d822f04-6f6b-4388-a481-f9ed4c79360c.jpg","Hk Grup Emlak Ve Yatırım Danışmanlığı","Çamköy Mahallesinde Merkezi Lokasyonda Kiralık Eşyalı Yüksek Çatı Katı Daire"
"https://www.hepsiemlak.com/mugla-bodrum-eskicesme-kiralik/villa/142707-49","60","1.000.000","14-02-2025","Kiralık Villa","6 +
                          1","666 m²","4
                        Yaşında","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/8/6/6/5/3/4/6aca458a-3e03-4bff-babd-c7fb076d86b0.jpg","","Muğla / Bodrum / Eskiçeşme Mah.","","","","","Büyülü Manzara * Havuz * Özel Sahil/koy * Lüks Otel Konforu *6+1"
"https://www.hepsiemlak.com/mugla-bodrum-dirmil-kiralik/villa/34401-11830","11","700.000","26-02-2025","Kiralık Villa","3 +
                          1","350 m²","5
                        Yaşında","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/9/4/0/8/2/4/bcd5a868-2688-42fa-abd3-8839b8859d4d.jpg","","Muğla / Bodrum / Dirmil Mah.","https://www.hepsiemlak.com/emlak-ofisi/net-istanbul-luxury-34401","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/0/4/4/3/0/838f4020-84c4-4dc4-8dda-1183370e1398.jpg","Net İstanbul Luxury","Yalıkavak Da Denize Sıfır Müstakil Havuzlu Kiralık Villa"
"https://www.hepsiemlak.com/mugla-bodrum-golkoy-kiralik/villa/126095-216","30","200.000","10-02-2025","Kiralık Villa","3 +
                          1","120 m²","26
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/9/0/7/1/4/4/f5273c33-d4e3-433c-986d-615e158bd8e0.jpg","EİDS onaylı","Muğla / Bodrum / Gölköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/leon-bodrum-emlak-126095","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/0/6/2/1/a81a122f-6428-475e-bd26-848749695819.jpg","Leon Bodrum Emlak","Gölköy Sporkent 2 Sitesinde Kiralık 3+1 Göl Manzaralı Dubleks"
"https://www.hepsiemlak.com/mugla-marmaris-armutalan-kiralik/daire/120066-394","6","30.000","25-02-2025","Kiralık Daire","2 +
                          1","95 m²","10
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/5/0/9/6/2/4/b49a00a0-70da-40ac-83f6-491bb4748e51.jpg","EİDS onaylı","Muğla / Marmaris / Armutalan Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Marmaris Armutalan Da Kiralık Düz 2+1 Daire"
"https://www.hepsiemlak.com/mugla-bodrum-karaova-kiralik/daire/140273-172","9","15.000","05-03-2025","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/9/1/3/0/4/4/1741033270-490922-44031993.jpeg","EİDS onaylı","Muğla / Bodrum / Karaova Mah.","https://www.hepsiemlak.com/emlak-ofisi/eylul-emlak-140273","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Eylül Emlak","Mumcular Pazar Yerinde Kiralık 2+1"
